Date/Time,Electricity Demand for the Branch (kw),Solar System Output (kWh),DOW,15min_interval
1/7/2013 20:30,9.6,0,2,83
1/7/2013 20:45,11.2,0,2,84
1/7/2013 21:00,9.6,0,2,85
1/7/2013 21:15,8,0,2,86
1/7/2013 21:30,9.6,0,2,87
1/7/2013 21:45,12.8,0,2,88
1/7/2013 22:00,11.2,0,2,89
1/7/2013 22:15,12.8,0,2,90
1/7/2013 22:30,11.2,0,2,91
1/7/2013 22:45,11.2,0,2,92
1/7/2013 23:00,9.6,0,2,93
1/7/2013 23:15,9.6,0,2,94
1/7/2013 23:30,9.6,0,2,95
1/7/2013 23:45,9.6,0,2,96
1/8/2013 0:00,9.6,0,3,1
1/8/2013 0:15,8,0,3,2
1/8/2013 0:30,8,0,3,3
1/8/2013 0:45,8,0,3,4
1/8/2013 1:00,8,0,3,5
1/8/2013 1:15,9.6,0,3,6
1/8/2013 1:30,8,0,3,7
1/8/2013 1:45,9.6,0,3,8
1/8/2013 2:00,8,0,3,9
1/8/2013 2:15,8,0,3,10
1/8/2013 2:30,8,0,3,11
1/8/2013 2:45,8,0,3,12
1/8/2013 3:00,9.6,0,3,13
1/8/2013 3:15,8,0,3,14
1/8/2013 3:30,8,0,3,15
1/8/2013 3:45,8,0,3,16
1/8/2013 4:00,8,0,3,17
1/8/2013 4:15,9.6,0,3,18
1/8/2013 4:30,8,0,3,19
1/8/2013 4:45,8,0,3,20
1/8/2013 5:00,8,0,3,21
1/8/2013 5:15,9.6,0,3,22
1/8/2013 5:30,8,0,3,23
1/8/2013 5:45,8,0,3,24
1/8/2013 6:00,9.6,0,3,25
1/8/2013 6:15,9.6,0,3,26
1/8/2013 6:30,11.2,0,3,27
1/8/2013 6:45,9.6,0.026,3,28
1/8/2013 7:00,9.6,0.06,3,29
1/8/2013 7:15,9.6,0.36,3,30
1/8/2013 7:30,8,0.978,3,31
1/8/2013 7:45,4.8,1.562,3,32
1/8/2013 8:00,4.8,2.187,3,33
1/8/2013 8:15,6.4,2.85,3,34
1/8/2013 8:30,8,3.397,3,35
1/8/2013 8:45,6.4,3.887,3,36
1/8/2013 9:00,8,4.567,3,37
1/8/2013 9:15,8,5.102,3,38
1/8/2013 9:30,8,5.598,3,39
1/8/2013 9:45,6.4,6.045,3,40
1/8/2013 10:00,8,6.461,3,41
1/8/2013 10:15,8,6.835,3,42
1/8/2013 10:30,6.4,7.128,3,43
1/8/2013 10:45,8,7.412,3,44
1/8/2013 11:00,8,7.578,3,45
1/8/2013 11:15,8,7.473,3,46
1/8/2013 11:30,8,7.645,3,47
1/8/2013 11:45,8,7.771,3,48
1/8/2013 12:00,8,7.792,3,49
1/8/2013 12:15,8,7.721,3,50
1/8/2013 12:30,8,7.771,3,51
1/8/2013 12:45,8,7.555,3,52
1/8/2013 13:00,8,7.33,3,53
1/8/2013 13:15,8,7.077,3,54
1/8/2013 13:30,11.2,6.793,3,55
1/8/2013 13:45,9.6,6.454,3,56
1/8/2013 14:00,8,6.063,3,57
1/8/2013 14:15,9.6,5.645,3,58
1/8/2013 14:30,11.2,5.193,3,59
1/8/2013 14:45,8,4.703,3,60
1/8/2013 15:00,9.6,4.171,3,61
1/8/2013 15:15,8,3.608,3,62
1/8/2013 15:30,11.2,3.011,3,63
1/8/2013 15:45,8,2.396,3,64
1/8/2013 16:00,8,1.774,3,65
1/8/2013 16:15,9.6,1.033,3,66
1/8/2013 16:30,14.4,0.503,3,67
1/8/2013 16:45,12.8,0.091,3,68
1/8/2013 17:00,14.4,0.025,3,69
1/8/2013 17:15,14.4,0,3,70
1/8/2013 17:30,12.8,0,3,71
1/8/2013 17:45,14.4,0,3,72
1/8/2013 18:00,14.4,0,3,73
1/8/2013 18:15,12.8,0,3,74
1/8/2013 18:30,12.8,0,3,75
1/8/2013 18:45,12.8,0,3,76
1/8/2013 19:00,11.2,0,3,77
1/8/2013 19:15,9.6,0,3,78
1/8/2013 19:30,9.6,0,3,79
1/8/2013 19:45,9.6,0,3,80
1/8/2013 20:00,9.6,0,3,81
1/8/2013 20:15,11.2,0,3,82
1/8/2013 20:30,8,0,3,83
1/8/2013 20:45,9.6,0,3,84
1/8/2013 21:00,9.6,0,3,85
1/8/2013 21:15,11.2,0,3,86
1/8/2013 21:30,11.2,0,3,87
1/8/2013 21:45,12.8,0,3,88
1/8/2013 22:00,12.8,0,3,89
1/8/2013 22:15,12.8,0,3,90
1/8/2013 22:30,9.6,0,3,91
1/8/2013 22:45,9.6,0,3,92
1/8/2013 23:00,9.6,0,3,93
1/8/2013 23:15,11.2,0,3,94
1/8/2013 23:30,9.6,0,3,95
1/8/2013 23:45,9.6,0,3,96
1/9/2013 0:00,8,0,4,1
1/9/2013 0:15,8,0,4,2
1/9/2013 0:30,8,0,4,3
1/9/2013 0:45,8,0,4,4
1/9/2013 1:00,9.6,0,4,5
1/9/2013 1:15,8,0,4,6
1/9/2013 1:30,8,0,4,7
1/9/2013 1:45,9.6,0,4,8
1/9/2013 2:00,8,0,4,9
1/9/2013 2:15,8,0,4,10
1/9/2013 2:30,8,0,4,11
1/9/2013 2:45,9.6,0,4,12
1/9/2013 3:00,8,0,4,13
1/9/2013 3:15,8,0,4,14
1/9/2013 3:30,8,0,4,15
1/9/2013 3:45,8,0,4,16
1/9/2013 4:00,9.6,0,4,17
1/9/2013 4:15,8,0,4,18
1/9/2013 4:30,8,0,4,19
1/9/2013 4:45,8,0,4,20
1/9/2013 5:00,8,0,4,21
1/9/2013 5:15,9.6,0,4,22
1/9/2013 5:30,8,0,4,23
1/9/2013 5:45,8,0,4,24
1/9/2013 6:00,9.6,0,4,25
1/9/2013 6:15,9.6,0,4,26
1/9/2013 6:30,11.2,0,4,27
1/9/2013 6:45,9.6,0.026,4,28
1/9/2013 7:00,9.6,0.058,4,29
1/9/2013 7:15,9.6,0.346,4,30
1/9/2013 7:30,8,0.719,4,31
1/9/2013 7:45,4.8,1.421,4,32
1/9/2013 8:00,6.4,2.224,4,33
1/9/2013 8:15,8,2.503,4,34
1/9/2013 8:30,6.4,3.129,4,35
1/9/2013 8:45,8,3.854,4,36
1/9/2013 9:00,8,3.887,4,37
1/9/2013 9:15,8,3.991,4,38
1/9/2013 9:30,8,5.213,4,39
1/9/2013 9:45,8,5.112,4,40
1/9/2013 10:00,11.2,5.44,4,41
1/9/2013 10:15,9.6,6.081,4,42
1/9/2013 10:30,8,6.699,4,43
1/9/2013 10:45,8,6.569,4,44
1/9/2013 11:00,8,6.245,4,45
1/9/2013 11:15,8,6.832,4,46
1/9/2013 11:30,8,6.354,4,47
1/9/2013 11:45,8,6.648,4,48
1/9/2013 12:00,8,6.384,4,49
1/9/2013 12:15,8,6.289,4,50
1/9/2013 12:30,8,6.563,4,51
1/9/2013 12:45,9.6,6.085,4,52
1/9/2013 13:00,8,5.711,4,53
1/9/2013 13:15,8,4.804,4,54
1/9/2013 13:30,8,4.387,4,55
1/9/2013 13:45,9.6,4.295,4,56
1/9/2013 14:00,9.6,4.033,4,57
1/9/2013 14:15,8,4.52,4,58
1/9/2013 14:30,8,4.34,4,59
1/9/2013 14:45,9.6,3.144,4,60
1/9/2013 15:00,8,2.475,4,61
1/9/2013 15:15,9.6,1.914,4,62
1/9/2013 15:30,8,2.057,4,63
1/9/2013 15:45,9.6,1.05,4,64
1/9/2013 16:00,9.6,0.59,4,65
1/9/2013 16:15,12.8,0.294,4,66
1/9/2013 16:30,14.4,0.169,4,67
1/9/2013 16:45,14.4,0.101,4,68
1/9/2013 17:00,14.4,0.012,4,69
1/9/2013 17:15,14.4,0,4,70
1/9/2013 17:30,14.4,0,4,71
1/9/2013 17:45,12.8,0,4,72
1/9/2013 18:00,12.8,0,4,73
1/9/2013 18:15,14.4,0,4,74
1/9/2013 18:30,12.8,0,4,75
1/9/2013 18:45,12.8,0,4,76
1/9/2013 19:00,9.6,0,4,77
1/9/2013 19:15,9.6,0,4,78
1/9/2013 19:30,9.6,0,4,79
1/9/2013 19:45,9.6,0,4,80
1/9/2013 20:00,9.6,0,4,81
1/9/2013 20:15,9.6,0,4,82
1/9/2013 20:30,9.6,0,4,83
1/9/2013 20:45,9.6,0,4,84
1/9/2013 21:00,9.6,0,4,85
1/9/2013 21:15,11.2,0,4,86
1/9/2013 21:30,12.8,0,4,87
1/9/2013 21:45,12.8,0,4,88
1/9/2013 22:00,12.8,0,4,89
1/9/2013 22:15,9.6,0,4,90
1/9/2013 22:30,9.6,0,4,91
1/9/2013 22:45,11.2,0,4,92
1/9/2013 23:00,9.6,0,4,93
1/9/2013 23:15,9.6,0,4,94
1/9/2013 23:30,9.6,0,4,95
1/9/2013 23:45,9.6,0,4,96
1/10/2013 0:00,8,0,5,1
1/10/2013 0:15,8,0,5,2
1/10/2013 0:30,8,0,5,3
1/10/2013 0:45,9.6,0,5,4
1/10/2013 1:00,8,0,5,5
1/10/2013 1:15,8,0,5,6
1/10/2013 1:30,8,0,5,7
1/10/2013 1:45,8,0,5,8
1/10/2013 2:00,9.6,0,5,9
1/10/2013 2:15,8,0,5,10
1/10/2013 2:30,8,0,5,11
1/10/2013 2:45,8,0,5,12
1/10/2013 3:00,9.6,0,5,13
1/10/2013 3:15,8,0,5,14
1/10/2013 3:30,8,0,5,15
1/10/2013 3:45,9.6,0,5,16
1/10/2013 4:00,8,0,5,17
1/10/2013 4:15,8,0,5,18
1/10/2013 4:30,8,0,5,19
1/10/2013 4:45,8,0,5,20
1/10/2013 5:00,9.6,0,5,21
1/10/2013 5:15,8,0,5,22
1/10/2013 5:30,8,0,5,23
1/10/2013 5:45,8,0,5,24
1/10/2013 6:00,9.6,0,5,25
1/10/2013 6:15,9.6,0,5,26
1/10/2013 6:30,9.6,0,5,27
1/10/2013 6:45,9.6,0.01,5,28
1/10/2013 7:00,11.2,0.037,5,29
1/10/2013 7:15,9.6,0.15,5,30
1/10/2013 7:30,9.6,0.26,5,31
1/10/2013 7:45,9.6,0.418,5,32
1/10/2013 8:00,8,0.958,5,33
1/10/2013 8:15,4.8,2.316,5,34
1/10/2013 8:30,6.4,2.75,5,35
1/10/2013 8:45,6.4,3.993,5,36
1/10/2013 9:00,8,4.721,5,37
1/10/2013 9:15,8,5.31,5,38
1/10/2013 9:30,8,5.907,5,39
1/10/2013 9:45,8,5.278,5,40
1/10/2013 10:00,8,2.241,5,41
1/10/2013 10:15,9.6,1.85,5,42
1/10/2013 10:30,9.6,4.145,5,43
1/10/2013 10:45,8,5.335,5,44
1/10/2013 11:00,9.6,3.689,5,45
1/10/2013 11:15,8,7.267,5,46
1/10/2013 11:30,8,8.257,5,47
1/10/2013 11:45,8,8.305,5,48
1/10/2013 12:00,6.4,8.272,5,49
1/10/2013 12:15,8,8.218,5,50
1/10/2013 12:30,8,8.125,5,51
1/10/2013 12:45,8,7.97,5,52
1/10/2013 13:00,9.6,7.742,5,53
1/10/2013 13:15,6.4,7.544,5,54
1/10/2013 13:30,8,7.538,5,55
1/10/2013 13:45,8,5.566,5,56
1/10/2013 14:00,8,5.199,5,57
1/10/2013 14:15,9.6,6.069,5,58
1/10/2013 14:30,8,5.524,5,59
1/10/2013 14:45,8,5.144,5,60
1/10/2013 15:00,8,5.38,5,61
1/10/2013 15:15,8,4.324,5,62
1/10/2013 15:30,8,3.486,5,63
1/10/2013 15:45,8,2.828,5,64
1/10/2013 16:00,9.6,2.245,5,65
1/10/2013 16:15,8,1.691,5,66
1/10/2013 16:30,11.2,1.021,5,67
1/10/2013 16:45,14.4,0.395,5,68
1/10/2013 17:00,14.4,0.105,5,69
1/10/2013 17:15,14.4,0.004,5,70
1/10/2013 17:30,14.4,0,5,71
1/10/2013 17:45,12.8,0,5,72
1/10/2013 18:00,12.8,0,5,73
1/10/2013 18:15,14.4,0,5,74
1/10/2013 18:30,12.8,0,5,75
1/10/2013 18:45,12.8,0,5,76
1/10/2013 19:00,9.6,0,5,77
1/10/2013 19:15,9.6,0,5,78
1/10/2013 19:30,9.6,0,5,79
1/10/2013 19:45,9.6,0,5,80
1/10/2013 20:00,9.6,0,5,81
1/10/2013 20:15,8,0,5,82
1/10/2013 20:30,11.2,0,5,83
1/10/2013 20:45,9.6,0,5,84
1/10/2013 21:00,9.6,0,5,85
1/10/2013 21:15,8,0,5,86
1/10/2013 21:30,11.2,0,5,87
1/10/2013 21:45,11.2,0,5,88
1/10/2013 22:00,12.8,0,5,89
1/10/2013 22:15,12.8,0,5,90
1/10/2013 22:30,9.6,0,5,91
1/10/2013 22:45,11.2,0,5,92
1/10/2013 23:00,9.6,0,5,93
1/10/2013 23:15,9.6,0,5,94
1/10/2013 23:30,9.6,0,5,95
1/10/2013 23:45,9.6,0,5,96
1/11/2013 0:00,8,0,6,1
1/11/2013 0:15,9.6,0,6,2
1/11/2013 0:30,8,0,6,3
1/11/2013 0:45,8,0,6,4
1/11/2013 1:00,8,0,6,5
1/11/2013 1:15,9.6,0,6,6
1/11/2013 1:30,8,0,6,7
1/11/2013 1:45,8,0,6,8
1/11/2013 2:00,8,0,6,9
1/11/2013 2:15,9.6,0,6,10
1/11/2013 2:30,8,0,6,11
1/11/2013 2:45,8,0,6,12
1/11/2013 3:00,9.6,0,6,13
1/11/2013 3:15,8,0,6,14
1/11/2013 3:30,8,0,6,15
1/11/2013 3:45,9.6,0,6,16
1/11/2013 4:00,8,0,6,17
1/11/2013 4:15,8,0,6,18
1/11/2013 4:30,8,0,6,19
1/11/2013 4:45,9.6,0,6,20
1/11/2013 5:00,8,0,6,21
1/11/2013 5:15,8,0,6,22
1/11/2013 5:30,9.6,0,6,23
1/11/2013 5:45,8,0,6,24
1/11/2013 6:00,9.6,0,6,25
1/11/2013 6:15,9.6,0,6,26
1/11/2013 6:30,9.6,0,6,27
1/11/2013 6:45,9.6,0.03,6,28
1/11/2013 7:00,11.2,0.066,6,29
1/11/2013 7:15,9.6,0.453,6,30
1/11/2013 7:30,6.4,1.084,6,31
1/11/2013 7:45,4.8,1.733,6,32
1/11/2013 8:00,6.4,2.365,6,33
1/11/2013 8:15,6.4,3.007,6,34
1/11/2013 8:30,8,3.627,6,35
1/11/2013 8:45,8,4.225,6,36
1/11/2013 9:00,8,4.795,6,37
1/11/2013 9:15,8,5.325,6,38
1/11/2013 9:30,8,5.804,6,39
1/11/2013 9:45,8,6.267,6,40
1/11/2013 10:00,8,6.685,6,41
1/11/2013 10:15,8,7.088,6,42
1/11/2013 10:30,8,7.413,6,43
1/11/2013 10:45,8,7.707,6,44
1/11/2013 11:00,8,7.938,6,45
1/11/2013 11:15,8,8.142,6,46
1/11/2013 11:30,9.6,8.257,6,47
1/11/2013 11:45,8,8.491,6,48
1/11/2013 12:00,8,8.523,6,49
1/11/2013 12:15,8,8.376,6,50
1/11/2013 12:30,9.6,8.291,6,51
1/11/2013 12:45,8,8.051,6,52
1/11/2013 13:00,8,7.787,6,53
1/11/2013 13:15,9.6,7.557,6,54
1/11/2013 13:30,8,7.249,6,55
1/11/2013 13:45,8,6.901,6,56
1/11/2013 14:00,8,6.484,6,57
1/11/2013 14:15,8,6.063,6,58
1/11/2013 14:30,9.6,5.581,6,59
1/11/2013 14:45,8,5.055,6,60
1/11/2013 15:00,8,4.519,6,61
1/11/2013 15:15,8,3.919,6,62
1/11/2013 15:30,8,3.333,6,63
1/11/2013 15:45,8,2.678,6,64
1/11/2013 16:00,9.6,2.001,6,65
1/11/2013 16:15,8,1.402,6,66
1/11/2013 16:30,12.8,0.734,6,67
1/11/2013 16:45,14.4,0.195,6,68
1/11/2013 17:00,12.8,0.05,6,69
1/11/2013 17:15,14.4,0.004,6,70
1/11/2013 17:30,14.4,0,6,71
1/11/2013 17:45,14.4,0,6,72
1/11/2013 18:00,12.8,0,6,73
1/11/2013 18:15,12.8,0,6,74
1/11/2013 18:30,14.4,0,6,75
1/11/2013 18:45,12.8,0,6,76
1/11/2013 19:00,12.8,0,6,77
1/11/2013 19:15,12.8,0,6,78
1/11/2013 19:30,11.2,0,6,79
1/11/2013 19:45,11.2,0,6,80
1/11/2013 20:00,9.6,0,6,81
1/11/2013 20:15,9.6,0,6,82
1/11/2013 20:30,9.6,0,6,83
1/11/2013 20:45,12.8,0,6,84
1/11/2013 21:00,12.8,0,6,85
1/11/2013 21:15,12.8,0,6,86
1/11/2013 21:30,9.6,0,6,87
1/11/2013 21:45,11.2,0,6,88
1/11/2013 22:00,9.6,0,6,89
1/11/2013 22:15,9.6,0,6,90
1/11/2013 22:30,9.6,0,6,91
1/11/2013 22:45,9.6,0,6,92
1/11/2013 23:00,9.6,0,6,93
1/11/2013 23:15,8,0,6,94
1/11/2013 23:30,9.6,0,6,95
1/11/2013 23:45,9.6,0,6,96
1/12/2013 0:00,9.6,0,7,1
1/12/2013 0:15,9.6,0,7,2
1/12/2013 0:30,8,0,7,3
1/12/2013 0:45,8,0,7,4
1/12/2013 1:00,8,0,7,5
1/12/2013 1:15,8,0,7,6
1/12/2013 1:30,9.6,0,7,7
1/12/2013 1:45,8,0,7,8
1/12/2013 2:00,8,0,7,9
1/12/2013 2:15,8,0,7,10
1/12/2013 2:30,9.6,0,7,11
1/12/2013 2:45,8,0,7,12
1/12/2013 3:00,8,0,7,13
1/12/2013 3:15,9.6,0,7,14
1/12/2013 3:30,8,0,7,15
1/12/2013 3:45,8,0,7,16
1/12/2013 4:00,9.6,0,7,17
1/12/2013 4:15,8,0,7,18
1/12/2013 4:30,8,0,7,19
1/12/2013 4:45,8,0,7,20
1/12/2013 5:00,9.6,0,7,21
1/12/2013 5:15,8,0,7,22
1/12/2013 5:30,8,0,7,23
1/12/2013 5:45,9.6,0,7,24
1/12/2013 6:00,9.6,0,7,25
1/12/2013 6:15,9.6,0,7,26
1/12/2013 6:30,11.2,0,7,27
1/12/2013 6:45,9.6,0.036,7,28
1/12/2013 7:00,9.6,0.076,7,29
1/12/2013 7:15,11.2,0.499,7,30
1/12/2013 7:30,6.4,1.032,7,31
1/12/2013 7:45,4.8,1.777,7,32
1/12/2013 8:00,6.4,2.41,7,33
1/12/2013 8:15,8,3.025,7,34
1/12/2013 8:30,6.4,3.669,7,35
1/12/2013 8:45,8,4.134,7,36
1/12/2013 9:00,8,4.752,7,37
1/12/2013 9:15,8,5.293,7,38
1/12/2013 9:30,6.4,5.914,7,39
1/12/2013 9:45,8,6.376,7,40
1/12/2013 10:00,8,6.826,7,41
1/12/2013 10:15,8,7.213,7,42
1/12/2013 10:30,8,7.523,7,43
1/12/2013 10:45,8,7.778,7,44
1/12/2013 11:00,9.6,8.039,7,45
1/12/2013 11:15,9.6,8.17,7,46
1/12/2013 11:30,8,8.286,7,47
1/12/2013 11:45,6.4,8.344,7,48
1/12/2013 12:00,8,8.372,7,49
1/12/2013 12:15,8,8.327,7,50
1/12/2013 12:30,8,8.224,7,51
1/12/2013 12:45,8,8.1,7,52
1/12/2013 13:00,8,7.898,7,53
1/12/2013 13:15,8,7.625,7,54
1/12/2013 13:30,8,7.355,7,55
1/12/2013 13:45,8,6.929,7,56
1/12/2013 14:00,9.6,6.582,7,57
1/12/2013 14:15,8,6.114,7,58
1/12/2013 14:30,8,5.616,7,59
1/12/2013 14:45,8,5.106,7,60
1/12/2013 15:00,8,4.566,7,61
1/12/2013 15:15,8,3.989,7,62
1/12/2013 15:30,8,3.387,7,63
1/12/2013 15:45,8,2.762,7,64
1/12/2013 16:00,8,2.094,7,65
1/12/2013 16:15,8,1.469,7,66
1/12/2013 16:30,11.2,0.784,7,67
1/12/2013 16:45,14.4,0.22,7,68
1/12/2013 17:00,9.6,0.05,7,69
1/12/2013 17:15,9.6,0.007,7,70
1/12/2013 17:30,9.6,0,7,71
1/12/2013 17:45,9.6,0,7,72
1/12/2013 18:00,9.6,0,7,73
1/12/2013 18:15,9.6,0,7,74
1/12/2013 18:30,9.6,0,7,75
1/12/2013 18:45,12.8,0,7,76
1/12/2013 19:00,11.2,0,7,77
1/12/2013 19:15,11.2,0,7,78
1/12/2013 19:30,11.2,0,7,79
1/12/2013 19:45,9.6,0,7,80
1/12/2013 20:00,9.6,0,7,81
1/12/2013 20:15,9.6,0,7,82
1/12/2013 20:30,9.6,0,7,83
1/12/2013 20:45,9.6,0,7,84
1/12/2013 21:00,8,0,7,85
1/12/2013 21:15,9.6,0,7,86
1/12/2013 21:30,9.6,0,7,87
1/12/2013 21:45,9.6,0,7,88
1/12/2013 22:00,9.6,0,7,89
1/12/2013 22:15,9.6,0,7,90
1/12/2013 22:30,9.6,0,7,91
1/12/2013 22:45,9.6,0,7,92
1/12/2013 23:00,9.6,0,7,93
1/12/2013 23:15,9.6,0,7,94
1/12/2013 23:30,9.6,0,7,95
1/12/2013 23:45,9.6,0,7,96
1/13/2013 0:00,8,0,1,1
1/13/2013 0:15,8,0,1,2
1/13/2013 0:30,9.6,0,1,3
1/13/2013 0:45,8,0,1,4
1/13/2013 1:00,8,0,1,5
1/13/2013 1:15,9.6,0,1,6
1/13/2013 1:30,8,0,1,7
1/13/2013 1:45,8,0,1,8
1/13/2013 2:00,9.6,0,1,9
1/13/2013 2:15,8,0,1,10
1/13/2013 2:30,8,0,1,11
1/13/2013 2:45,9.6,0,1,12
1/13/2013 3:00,8,0,1,13
1/13/2013 3:15,8,0,1,14
1/13/2013 3:30,9.6,0,1,15
1/13/2013 3:45,8,0,1,16
1/13/2013 4:00,8,0,1,17
1/13/2013 4:15,8,0,1,18
1/13/2013 4:30,9.6,0,1,19
1/13/2013 4:45,8,0,1,20
1/13/2013 5:00,9.6,0,1,21
1/13/2013 5:15,8,0,1,22
1/13/2013 5:30,9.6,0,1,23
1/13/2013 5:45,8,0,1,24
1/13/2013 6:00,9.6,0,1,25
1/13/2013 6:15,9.6,0,1,26
1/13/2013 6:30,9.6,0,1,27
1/13/2013 6:45,9.6,0.026,1,28
1/13/2013 7:00,9.6,0.072,1,29
1/13/2013 7:15,9.6,0.467,1,30
1/13/2013 7:30,6.4,1.109,1,31
1/13/2013 7:45,4.8,1.753,1,32
1/13/2013 8:00,3.2,2.401,1,33
1/13/2013 8:15,4.8,3.044,1,34
1/13/2013 8:30,4.8,3.653,1,35
1/13/2013 8:45,3.2,4.249,1,36
1/13/2013 9:00,4.8,4.831,1,37
1/13/2013 9:15,4.8,5.385,1,38
1/13/2013 9:30,3.2,5.904,1,39
1/13/2013 9:45,4.8,6.38,1,40
1/13/2013 10:00,4.8,6.81,1,41
1/13/2013 10:15,3.2,7.179,1,42
1/13/2013 10:30,4.8,7.498,1,43
1/13/2013 10:45,4.8,7.796,1,44
1/13/2013 11:00,4.8,8.053,1,45
1/13/2013 11:15,3.2,8.249,1,46
1/13/2013 11:30,4.8,8.377,1,47
1/13/2013 11:45,4.8,8.456,1,48
1/13/2013 12:00,3.2,8.654,1,49
1/13/2013 12:15,4.8,8.082,1,50
1/13/2013 12:30,4.8,8.354,1,51
1/13/2013 12:45,3.2,8.376,1,52
1/13/2013 13:00,4.8,8.093,1,53
1/13/2013 13:15,4.8,8.063,1,54
1/13/2013 13:30,3.2,7.934,1,55
1/13/2013 13:45,4.8,5.616,1,56
1/13/2013 14:00,4.8,6.632,1,57
1/13/2013 14:15,3.2,6.476,1,58
1/13/2013 14:30,4.8,5.04,1,59
1/13/2013 14:45,4.8,4.789,1,60
1/13/2013 15:00,3.2,4.036,1,61
1/13/2013 15:15,4.8,3.03,1,62
1/13/2013 15:30,4.8,2.389,1,63
1/13/2013 15:45,3.2,2.028,1,64
1/13/2013 16:00,4.8,2.12,1,65
1/13/2013 16:15,4.8,1.586,1,66
1/13/2013 16:30,3.2,1.053,1,67
1/13/2013 16:45,9.6,0.36,1,68
1/13/2013 17:00,9.6,0.066,1,69
1/13/2013 17:15,9.6,0.017,1,70
1/13/2013 17:30,9.6,0,1,71
1/13/2013 17:45,9.6,0,1,72
1/13/2013 18:00,8,0,1,73
1/13/2013 18:15,9.6,0,1,74
1/13/2013 18:30,9.6,0,1,75
1/13/2013 18:45,9.6,0,1,76
1/13/2013 19:00,9.6,0,1,77
1/13/2013 19:15,8,0,1,78
1/13/2013 19:30,9.6,0,1,79
1/13/2013 19:45,9.6,0,1,80
1/13/2013 20:00,9.6,0,1,81
1/13/2013 20:15,9.6,0,1,82
1/13/2013 20:30,9.6,0,1,83
1/13/2013 20:45,9.6,0,1,84
1/13/2013 21:00,8,0,1,85
1/13/2013 21:15,11.2,0,1,86
1/13/2013 21:30,9.6,0,1,87
1/13/2013 21:45,9.6,0,1,88
1/13/2013 22:00,9.6,0,1,89
1/13/2013 22:15,9.6,0,1,90
1/13/2013 22:30,9.6,0,1,91
1/13/2013 22:45,9.6,0,1,92
1/13/2013 23:00,9.6,0,1,93
1/13/2013 23:15,9.6,0,1,94
1/13/2013 23:30,9.6,0,1,95
1/13/2013 23:45,9.6,0,1,96
1/14/2013 0:00,9.6,0,2,1
1/14/2013 0:15,8,0,2,2
1/14/2013 0:30,8,0,2,3
1/14/2013 0:45,9.6,0,2,4
1/14/2013 1:00,8,0,2,5
1/14/2013 1:15,8,0,2,6
1/14/2013 1:30,9.6,0,2,7
1/14/2013 1:45,8,0,2,8
1/14/2013 2:00,9.6,0,2,9
1/14/2013 2:15,8,0,2,10
1/14/2013 2:30,8,0,2,11
1/14/2013 2:45,9.6,0,2,12
1/14/2013 3:00,8,0,2,13
1/14/2013 3:15,8,0,2,14
1/14/2013 3:30,9.6,0,2,15
1/14/2013 3:45,8,0,2,16
1/14/2013 4:00,9.6,0,2,17
1/14/2013 4:15,8,0,2,18
1/14/2013 4:30,9.6,0,2,19
1/14/2013 4:45,8,0,2,20
1/14/2013 5:00,9.6,0,2,21
1/14/2013 5:15,8,0,2,22
1/14/2013 5:30,8,0,2,23
1/14/2013 5:45,11.2,0,2,24
1/14/2013 6:00,9.6,0,2,25
1/14/2013 6:15,9.6,0,2,26
1/14/2013 6:30,9.6,0.001,2,27
1/14/2013 6:45,11.2,0.032,2,28
1/14/2013 7:00,9.6,0.079,2,29
1/14/2013 7:15,11.2,0.564,2,30
1/14/2013 7:30,4.8,1.273,2,31
1/14/2013 7:45,4.8,1.811,2,32
1/14/2013 8:00,6.4,2.419,2,33
1/14/2013 8:15,6.4,3.135,2,34
1/14/2013 8:30,4.8,3.759,2,35
1/14/2013 8:45,6.4,4.387,2,36
1/14/2013 9:00,8,4.99,2,37
1/14/2013 9:15,8,5.554,2,38
1/14/2013 9:30,8,6.06,2,39
1/14/2013 9:45,8,6.516,2,40
1/14/2013 10:00,6.4,6.949,2,41
1/14/2013 10:15,8,7.348,2,42
1/14/2013 10:30,9.6,7.685,2,43
1/14/2013 10:45,6.4,7.96,2,44
1/14/2013 11:00,8,8.204,2,45
1/14/2013 11:15,9.6,8.416,2,46
1/14/2013 11:30,8,8.532,2,47
1/14/2013 11:45,8,8.617,2,48
1/14/2013 12:00,8,8.622,2,49
1/14/2013 12:15,8,8.568,2,50
1/14/2013 12:30,8,8.458,2,51
1/14/2013 12:45,8,8.289,2,52
1/14/2013 13:00,8,8.125,2,53
1/14/2013 13:15,8,7.848,2,54
1/14/2013 13:30,8,7.551,2,55
1/14/2013 13:45,9.6,7.204,2,56
1/14/2013 14:00,8,6.803,2,57
1/14/2013 14:15,8,6.382,2,58
1/14/2013 14:30,8,6.15,2,59
1/14/2013 14:45,8,4.768,2,60
1/14/2013 15:00,8,3.698,2,61
1/14/2013 15:15,8,4.267,2,62
1/14/2013 15:30,8,3.583,2,63
1/14/2013 15:45,9.6,2.947,2,64
1/14/2013 16:00,8,2.267,2,65
1/14/2013 16:15,8,1.606,2,66
1/14/2013 16:30,12.8,0.897,2,67
1/14/2013 16:45,14.4,0.292,2,68
1/14/2013 17:00,14.4,0.048,2,69
1/14/2013 17:15,12.8,0.011,2,70
1/14/2013 17:30,14.4,0,2,71
1/14/2013 17:45,14.4,0,2,72
