release_date,title,budget,revenue
2012-06-22,Gangs of Wasseypur,1400000.0,4100000.0
2012-06-22,Seeking a Friend for the End of the World,10000000.0,9636289.0
2012-06-26,Ice Age: Continental Drift,95000000.0,877244782.0
2012-06-26,Bikini Spring Break,500000.0,500000.0
2012-06-27,The Amazing Spider-Man,215000000.0,752215857.0
2012-06-28,Katy Perry: Part of Me,12000000.0,32726956.0
2012-06-28,Magic Mike,7000000.0,167221571.0
2012-06-29,Ted,50000000.0,549368315.0
2012-06-29,Beasts of the Southern Wild,1800000.0,21107746.0
2012-06-29,People Like Us,16000000.0,12434778.0
2012-07-01,Amour,8900000.0,29844753.0
2012-07-03,A Coffee in Berlin,300000.0,2750275.0
2012-07-06,Savages,45000000.0,82966152.0
2012-07-13,Cocktail,6400000.0,18800000.0
2012-07-13,2016: Obama's America,2500000.0,33400000.0
2012-07-16,The Dark Knight Rises,250000000.0,1084939099.0
2012-07-26,The Watch,68000000.0,68267862.0
2012-07-26,Step Up Revolution,33000000.0,140470746.0
2012-08-02,Diary of a Wimpy Kid: Dog Days,22000000.0,77112176.0
2012-08-02,Total Recall,125000000.0,198802074.0
2012-08-03,ParaNorman,60000000.0,107139399.0
2012-08-06,Bachelorette,3000000.0,11947954.0
2012-08-07,Hope Springs,30000000.0,114281051.0
2012-08-08,The Bourne Legacy,130000000.0,276572938.0
2012-08-08,The Expendables 2,100000000.0,312573423.0
2012-08-14,The Bullet Vanishes,12000000.0,117629.0
2012-08-16,Robot & Frank,2500000.0,3325038.0
2012-08-17,Sparkle,14000000.0,24637469.0
2012-08-22,Hit & Run,2000000.0,14400000.0
2012-08-23,The Apparition,17000000.0,9627492.0
2012-08-24,Premium Rush,35000000.0,31083599.0
2012-08-28,The Hunt,3800000.0,16800000.0
2012-08-29,Lawless,26000000.0,53676580.0
2012-08-30,The Possession,14000000.0,85446075.0
2012-08-31,"Tad, the Lost Explorer",10500000.0,23000000.0
2012-08-31,"For a Good Time, Call...",850000.0,1243961.0
2012-08-31,The Act of Killing,1000000.0,444575.0
2012-08-31,Fire with Fire,20000000.0,4636169.0
2012-09-01,The Iceman,20000000.0,1969193.0
2012-09-04,Love Is All You Need,5500000.0,10016934.0
2012-09-05,Pieta,103000.0,3623330.0
2012-09-05,Voracious,11178.0,34659.0
2012-09-05,Captive,11180.0,24591.0
2012-09-07,The Master,32000000.0,28258060.0
2012-09-07,Seven Psychopaths,15000000.0,19422261.0
2012-09-07,Dredd,50000000.0,41037742.0
2012-09-07,The Words,6000000.0,13231461.0
2012-09-08,Silver Linings Playbook,21000000.0,205738714.0
2012-09-08,Quartet,11000000.0,59520298.0
2012-09-09,Byzantium,10000000.0,89237.0
2012-09-09,The Impossible,42000000.0,180274123.0
2012-09-10,The Lords of Salem,1500000.0,1165882.0
2012-09-11,The Sweeney,3730500.0,6294161.0
2012-09-11,Disconnect,10000000.0,3428048.0
2012-09-12,Resident Evil: Retribution,65000000.0,240159255.0
2012-09-12,Smashed,500000.0,376597.0
2012-09-12,Aftershock,2000000.0,58510.0
2012-09-13,Twice Born,13000000.0,18295.0
2012-09-14,English Vinglish,2840000.0,11620000.0
2012-09-14,Barfi,4437508.0,2804874.0
2012-09-14,The Paperboy,12500000.0,1353868.0
2012-09-14,Arbitrage,12000000.0,35485056.0
2012-09-20,The Perks of Being a Wallflower,13000000.0,33400000.0
2012-09-20,Hotel Transylvania,85000000.0,358375603.0
2012-09-20,Killing Them Softly,15000000.0,37930465.0
2012-09-20,End of Watch,7000000.0,48126384.0
2012-09-21,House at the End of the Street,6900000.0,44287131.0
2012-09-23,Promised Land,15000000.0,8138788.0
2012-09-26,Looper,30000000.0,47042000.0
2012-09-27,Taken 2,45000000.0,376141306.0
2012-09-27,Upside Down,60000000.0,8106475.0
2012-09-28,Pitch Perfect,17000000.0,115350426.0
2012-10-04,Frankenweenie,39000000.0,35287788.0
2012-10-04,Soulless,2800000.0,13218980.0
2012-10-04,Universal Soldier: Day of Reckoning,11500000.0,1402307.0
2012-10-10,Silent Hill: Revelation 3D,20000000.0,52302796.0
2012-10-11,Argo,44500000.0,232324128.0
2012-10-11,The Snow Queen,7000000.0,12400000.0
2012-10-11,A Company Man,3500000.0,7339398.0
2012-10-14,Zaytoun,8000000.0,42330.0
2012-10-17,Paranormal Activity 4,5000000.0,142817992.0
2012-10-18,Alex Cross,45000000.0,30353232.0
2012-10-19,Pizza,240000.0,2800000.0
2012-10-20,Best Man Down,1500000.0,1938.0
2012-10-25,Skyfall,200000000.0,1108561013.0
2012-10-25,Fun Size,14000000.0,11417362.0
2012-10-26,Cloud Atlas,102000000.0,130482868.0
2012-11-01,Wreck-It Ralph,165000000.0,471222889.0
2012-11-01,Rita's Last Fairy Tale,200000.0,486937.0
2012-11-01,Burn,225000.0,111300.0
2012-11-02,The Man with the Iron Fists,15000000.0,15608545.0
2012-11-02,Flight,31000000.0,161772375.0
2012-11-03,Redd Inc.,500000.0,1000000.0
2012-11-08,Deadfall,12000000.0,66351.0
2012-11-09,Lincoln,65000000.0,275293450.0
2012-11-09,The Precocious and Brief Life of Sabina Rivas,4620000.0,2395000.0
2012-11-13,The Twilight Saga: Breaking Dawn - Part 2,120000000.0,829000000.0
2012-11-20,Life of Pi,120000000.0,609016565.0
2012-11-21,Rise of the Guardians,145000000.0,306941670.0
2012-11-21,Red Dawn,65000000.0,44806783.0
2012-11-26,The Hobbit: An Unexpected Journey,250000000.0,1021103568.0
2012-11-30,Tutto tutto niente niente,5579750.0,8927600.0
2012-12-12,Lost in Thailand,2200000.0,208000000.0
2012-12-12,Ernest & Celestine,12516654.0,8109160.0
2012-12-18,Les Misérables,61000000.0,441809770.0
2012-12-19,Zero Dark Thirty,40000000.0,132820716.0
2012-12-19,The Guilt Trip,40000000.0,41863726.0
2012-12-20,This Is 40,35000000.0,88058786.0
2012-12-20,Jack Reacher,60000000.0,218340595.0
2012-12-20,The Guillotines,15000000.0,5290.0
2012-12-21,Not Fade Away,20000000.0,610792.0
2012-12-22,The Worst Christmas of My Life,6843500.0,10703234.0
2012-12-25,Parental Guidance,25000000.0,119772232.0
2012-12-25,Django Unchained,100000000.0,425368238.0
2012-12-26,Maniac,6000000.0,31081.0
2012-12-27,"Mommies, Happy New Year!",2000000.0,11666088.0
2013-01-01,Movie 43,6000000.0,32438988.0
2013-01-01,The Best Offer,13500000.0,19255873.0
2013-01-03,Phantom,10000000.0,1034589.0
2013-01-03,Texas Chainsaw 3D,20000000.0,47241945.0
2013-01-08,The Grandmaster,3860000.0,64076736.0
2013-01-10,Gangster Squad,60000000.0,105200903.0
2013-01-11,A Haunted House,2500000.0,60141683.0
2013-01-17,Hansel & Gretel: Witch Hunters,50000000.0,224803475.0
2013-01-17,Mama,15000000.0,146497771.0
2013-01-17,The Hijack That Went South,1800000.0,532269.0
2013-01-18,Broken City,56000000.0,19701164.0
2013-01-23,Parker,35000000.0,46216641.0
2013-01-24,Sweetwater,7000000.0,6147.0
2013-01-24,Spring Breakers,5000000.0,31724284.0
2013-01-25,Vishwaroopam,17000000.0,51000000.0
2013-01-30,The Berlin File,9000000.0,48965210.0
2013-01-31,Bullet to the Head,55000000.0,9489829.0
2013-01-31,Warm Bodies,35000000.0,116980662.0
2013-02-06,A Good Day to Die Hard,92000000.0,304654182.0
2013-02-07,Side Effects,30000000.0,63372757.0
2013-02-07,Special 26,7100000.0,18000000.0
2013-02-07,Safe Haven,28000000.0,97594140.0
2013-02-07,Identity Thief,35000000.0,173965010.0
2013-02-13,Beautiful Creatures,60000000.0,60052138.0
2013-02-13,Long Live Freedom,5000000.0,48125.0
2013-02-14,Escape from Planet Earth,40000000.0,74597643.0
2013-02-21,Snitch,35000000.0,42930462.0
2013-02-21,Dark Skies,3500000.0,25174316.0
2013-02-27,Jack the Giant Slayer,195000000.0,197687603.0
2013-02-27,Hard to Be a God,7000000.0,1310673.0
2013-02-28,The Last Exorcism Part II,5000000.0,15179302.0
2013-02-28,Stoker,12000000.0,12077441.0
2013-03-01,21 & Over,13000000.0,48065672.0
2013-03-07,Oz: The Great and Powerful,200000000.0,491868548.0
2013-03-08,I'm So Excited!,5000000.0,11724119.0
2013-03-09,No One Lives,2900000.0,74918.0
2013-03-13,Camille Claudel 1915,3512454.0,115860.0
2013-03-13,Camille Claudel 1915,3512454.0,115860.0
2013-03-14,The Call,13000000.0,68572378.0
2013-03-14,The Incredible Burt Wonderstone,30000000.0,27437881.0
2013-03-15,Welcome to the Punch,8500000.0,9747.0
2013-03-20,The Croods,135000000.0,585178928.0
2013-03-20,The Place Beyond the Pines,15000000.0,35485608.0
2013-03-20,Olympus Has Fallen,70000000.0,161025640.0
2013-03-20,Finding Mr. Right,4881000.0,81350000.0
2013-03-21,Amen,110000.0,270000.0
2013-03-21,Admission,13000000.0,18000000.0
2013-03-22,The Host,44000000.0,63327201.0
2013-03-26,G.I. Joe: Retaliation,130000000.0,371876278.0
2013-03-27,Trance,20000000.0,24261569.0
2013-04-03,Adore,16000000.0,318982.0
2013-04-04,Lootera,4100000.0,4300000.0
2013-04-05,Evil Dead,17000000.0,97542952.0
2013-04-05,Before Midnight,3000000.0,11176469.0
2013-04-05,Upstream Color,100000.0,444098.0
2013-04-10,Oblivion,120000000.0,286168572.0
2013-04-11,Scary Movie 5,20000000.0,78378744.0
2013-04-12,42,40000000.0,95020213.0
2013-04-18,Pain & Gain,25000000.0,86175291.0
2013-04-18,Iron Man 3,200000000.0,1215439994.0
2013-04-19,Home Run,1200000.0,2861020.0
2013-04-25,The Big Wedding,35000000.0,21819348.0
2013-04-25,Aashiqui 2,1300000.0,16000000.0
2013-05-01,Mud,10000000.0,21587700.0
2013-05-01,Soodhu Kavvum,310000.0,12000000.0
2013-05-02,What Maisie Knew,6000000.0,1066471.0
2013-05-05,Star Trek Into Darkness,190000000.0,467365246.0
2013-05-06,Fast & Furious 6,160000000.0,788679850.0
2013-05-07,Hummingbird,20000000.0,8352885.0
2013-05-10,The Great Gatsby,105000000.0,351040419.0
2013-05-15,Epic,100000000.0,268426634.0
2013-05-17,The Past,11000000.0,10631747.0
2013-05-21,The Great Beauty,12400000.0,8371085.0
2013-05-23,The Hangover Part III,103000000.0,362000072.0
2013-05-23,On the Job,1052753.0,466088.0
2013-05-26,Behind the Candelabra,23000000.0,15600000.0
2013-05-29,Now You See Me,75000000.0,117698894.0
2013-05-30,Only God Forgives,4800000.0,10337387.0
2013-05-30,After Earth,130000000.0,243843127.0
2013-05-31,The East,6500000.0,2401510.0
2013-05-31,Yeh Jawaani Hai Deewani,7700000.0,46000000.0
2013-05-31,The Purge,3000000.0,89328627.0
2013-06-06,The Way Way Back,4600000.0,23198652.0
2013-06-07,The Internship,58000000.0,44000000.0
2013-06-12,Man of Steel,225000000.0,662845518.0
2013-06-12,The Bling Ring,15000000.0,19145732.0
2013-06-12,This Is the End,32000000.0,126041322.0
2013-06-13,Legends of Oz: Dorothy's Return,70000000.0,18662027.0
2013-06-20,World War Z,200000000.0,531865000.0
2013-06-20,Monsters University,200000000.0,743559607.0
2013-06-21,Raanjhanaa,6400000.0,18000000.0
2013-06-25,Despicable Me 2,76000000.0,970761885.0
2013-06-27,White House Down,150000000.0,205366737.0
2013-06-27,The Heat,43000000.0,158674180.0
2013-07-03,The Lone Ranger,255000000.0,89289910.0
2013-07-03,The Immigrant,16000000.0,5867686.0
2013-07-03,Hunting Elephants,2300000.0,4500000.0
2013-07-04,Man of Tai Chi,25000000.0,2054941.0
2013-07-11,Grown Ups 2,80000000.0,246984278.0
2013-07-11,Turbo,135000000.0,282570682.0
2013-07-11,Pacific Rim,180000000.0,407602906.0
2013-07-12,Bhaag Milkha Bhaag,4600000.0,25000000.0
2013-07-17,Kick-Ass 2,28000000.0,60700000.0
2013-07-18,R.I.P.D.,130000000.0,61648500.0
2013-07-18,Underdogs,22000000.0,24000000.0
2013-07-18,The Conjuring,13000000.0,318000141.0
2013-07-18,The World's End,20000000.0,46089287.0
2013-07-18,The Frozen Ground,27220000.0,5496951.0
2013-07-18,Khumba,20000000.0,27187375.0
2013-07-20,Instructions Not Included,5500000.0,99067206.0
2013-07-20,The Wind Rises,30000000.0,117932401.0
2013-07-23,The Wolverine,120000000.0,415440673.0
2013-07-24,Alan Partridge: Alpha Papa,4000000.0,9800000.0
2013-07-24,The To Do List,1500000.0,3566225.0
2013-07-25,Blue Jasmine,18000000.0,99206215.0
2013-07-29,The Canyons,250000.0,56825.0
2013-07-30,The Smurfs 2,105000000.0,347434178.0
2013-08-01,Snowpiercer,39200000.0,86758912.0
2013-08-02,2 Guns,61000000.0,131940411.0
2013-08-02,The Spectacular Now,2500000.0,6854611.0
2013-08-07,Percy Jackson: Sea of Monsters,90000000.0,174578751.0
2013-08-07,Make Your Move,15.0,122.0
2013-08-07,Elysium,115000000.0,286140700.0
2013-08-07,We're the Millers,37000000.0,269994119.0
2013-08-08,Lovelace,10000000.0,1585582.0
2013-08-09,Chennai Express,18000000.0,62000000.0
2013-08-09,In a World...,1000000.0,2963902.0
2013-08-09,Planes,50000000.0,219788712.0
2013-08-14,Paranoia,35000000.0,13785015.0
2013-08-15,Austenland,4900000.0,2159041.0
2013-08-16,Jobs,12000000.0,35931410.0
2013-08-16,The Butler,25000000.0,115922175.0
2013-08-16,About Time,12000000.0,87100449.0
2013-08-21,The Mortal Instruments: City of Bones,60000000.0,90565421.0
2013-08-22,Blood Ties,25500000.0,2415472.0
2013-08-23,Madras Cafe,5400000.0,6500000.0
2013-08-29,Getaway,18000000.0,10501938.0
2013-08-30,Wolf Creek 2,8000000.0,9630444.0
2013-08-30,Of Horses and Men,10.0,11.0
2013-09-02,Rush,38000000.0,90247624.0
2013-09-02,Riddick,38000000.0,98337295.0
2013-09-02,The Sacrament,4000000.0,9221.0
2013-09-03,Empire State,11000000.0,3639345.0
2013-09-06,Bad Words,9500000.0,7800000.0
2013-09-07,Space Pirate Captain Harlock,30000000.0,17137302.0
2013-09-07,Dallas Buyers Club,5000000.0,55198285.0
2013-09-07,Begin Again,8000000.0,63464861.0
2013-09-07,What If,11000000.0,7847000.0
2013-09-08,Belle,10900000.0,16505460.0
2013-09-08,Oculus,5000000.0,44030246.0
2013-09-09,Third Person,28000000.0,1749201.0
2013-09-11,Jimmy P.,10000000.0,30283.0
2013-09-12,Machete Kills,12000000.0,15008161.0
2013-09-13,Grand Masti,5500000.0,47000000.0
2013-09-13,The Family,30000000.0,36894225.0
2013-09-14,Life of Crime,12000000.0,265452.0
2013-09-18,Prisoners,46000000.0,122126687.0
2013-09-19,Diana,15000000.0,21766271.0
2013-09-19,The Lunchbox,1000000.0,4235151.0
2013-09-21,Battle of the Year,20000000.0,16549477.0
2013-09-21,Nebraska,12000000.0,17654912.0
2013-09-23,Filth,5000000.0,9114264.0
2013-09-24,Runner Runner,30000000.0,62616646.0
2013-09-25,Metallica: Through the Never,18000000.0,7972967.0
2013-09-26,Cloudy with a Chance of Meatballs 2,78000000.0,248384621.0
2013-09-26,Nothing Left to Fear,3000000.0,1675381.0
2013-09-27,Gravity,105000000.0,716392705.0
2013-09-27,Baggage Claim,8500000.0,22456509.0
2013-09-28,Nurse 3-D,10.0,10000000.0
2013-10-02,Parkland,10000000.0,653651.0
2013-10-06,Inside Llewyn Davis,11000000.0,32935319.0
2013-10-09,Escape Plan,50000000.0,122915111.0
2013-10-09,Stalingrad,30000000.0,68129518.0
2013-10-09,Blue Is the Warmest Color,4300000.0,10165694.0
2013-10-10,Delivery Man,26000000.0,51164106.0
2013-10-10,Captain Phillips,55000000.0,95000000.0
2013-10-11,CBGB,5000000.0,40400.0
2013-10-11,The Fifth Estate,28000000.0,8555008.0
2013-10-13,Mindscape,4357373.0,1200000.0
2013-10-16,Carrie,30000000.0,82394288.0
2013-10-16,The Young and Prodigious T.S. Spivet,33000000.0,9494789.0
2013-10-17,Gimme Shelter,7500000.0,1359910.0
2013-10-18,All Is Lost,9000000.0,6108720.0
2013-10-18,12 Years a Slave,20000000.0,187000000.0
2013-10-19,Lucia,79000.0,170000.0
2013-10-22,Bad Grandpa,15000000.0,151831537.0
2013-10-23,Ender's Game,110000000.0,125537191.0
2013-10-25,The Counselor,25000000.0,71009334.0
2013-10-25,Ida,2159280.0,15298355.0
2013-10-25,The Face of Love,4000000.0,350006.0
2013-10-29,Thor: The Dark World,170000000.0,644571402.0
2013-10-30,Free Birds,55000000.0,110000000.0
2013-10-31,Arrambam,9200000.0,21000000.0
2013-10-31,Last Vegas,28000000.0,134402450.0
2013-11-01,Philomena,12000000.0,100129872.0
2013-11-01,A Perfect Man,5000000.0,388.0
2013-11-11,Ragnarok,6500000.0,3721345.0
2013-11-14,Oldboy,30000000.0,4861022.0
2013-11-15,The Best Man Holiday,17000000.0,71625195.0
2013-11-15,The Hunger Games: Catching Fire,130000000.0,847423452.0
2013-11-16,Saving Mr. Banks,35000000.0,112544580.0
2013-11-17,Minuscule: Valley of the Lost Ants,19700000.0,30000000.0
2013-11-23,The Tale of the Princess Kaguya,49300000.0,24186232.0
2013-11-27,Black Nativity,17500000.0,7018189.0
2013-11-27,Homefront,22000000.0,43058898.0
2013-11-27,Frozen,150000000.0,1274219009.0
2013-12-05,The Adventurer: The Curse of the Midas Box,25000000.0,6399.0
2013-12-05,Lucky Island,2000000.0,4803665.0
2013-12-06,47 Ronin,175000000.0,150962475.0
2013-12-06,Mandela: Long Walk to Freedom,35000000.0,27330000.0
2013-12-06,Out of the Furnace,22000000.0,15400000.0
2013-12-11,The Hobbit: The Desolation of Smaug,250000000.0,958400000.0
2013-12-12,American Hustle,40000000.0,251171807.0
2013-12-17,F.C. De Kampioenen: Kampioen zijn blijft plezant,3849796.0,7471304.0
2013-12-18,Her,23000000.0,47351251.0
2013-12-18,Anchorman 2: The Legend Continues,50000000.0,173649015.0
2013-12-18,Walking With Dinosaurs,80000000.0,126546518.0
2013-12-18,Dhoom 3,19500000.0,91000000.0
2013-12-18,The Secret Life of Walter Mitty,90000000.0,188133322.0
2013-12-19,Drishyam,750000.0,12000000.0
2013-12-24,Lone Survivor,40000000.0,149295601.0
2013-12-25,The Physician,32000000.0,57284237.0
2013-12-25,The Wolf of Wall Street,100000000.0,392000694.0
2013-12-25,Grudge Match,40000000.0,44907260.0
2013-12-26,August: Osage County,25000000.0,74188937.0
2013-12-26,The Railway Man,18000000.0,22309223.0
2013-12-27,Labor Day,18000000.0,20275812.0
2014-01-01,Faster than Rabbits,3000000.0,5279982.0
2014-01-01,Paranormal Activity: The Marked Ones,5000000.0,86362372.0
2014-01-02,The Zero Theorem,8500000.0,770706.0
2014-01-07,Ride Along,25000000.0,153997819.0
2014-01-08,Devil's Due,7000000.0,36433975.0
2014-01-08,Yves Saint Laurent,12000000.0,21026290.0
2014-01-09,Human Capital,6000000.0,5809330.0
2014-01-10,The Legend of Hercules,70000000.0,61279452.0
2014-01-10,Veeram,5900000.0,19000000.0
2014-01-15,Jack Ryan: Shadow Recruit,60000000.0,50549107.0
2014-01-18,Wish I Was Here,5500000.0,5483299.0
2014-01-18,Infinitely Polar Bear,6700000.0,1430655.0
2014-01-19,A Girl Walks Home Alone at Night,1000000.0,395000.0
2014-01-20,Song One,6000000.0,32251.0
2014-01-22,"I, Frankenstein",65000000.0,71154592.0
2014-01-24,The Monuments Men,70000000.0,154984035.0
2014-01-26,Non-Stop,50000000.0,222809600.0
2014-01-29,That Awkward Moment,8000000.0,26049082.0
2014-01-30,RoboCop,120000000.0,242688965.0
2014-01-30,Forbidden Kingdom,26000000.0,34592118.0
2014-02-02,Justice League: War,3500000.0,5155325.0
2014-02-02,Barefoot,6000000.0,15071.0
2014-02-06,The Lego Movie,60000000.0,469160692.0
2014-02-07,Mr. Peabody & Sherman,145000000.0,272912430.0
2014-02-07,Ohm Shanthi Oshaana,220000.0,1500000.0
2014-02-12,Aloft,8000000.0,53086.0
2014-02-12,Endless Love,20000000.0,34077920.0
2014-02-12,Beauty and the Beast,33000000.0,49100000.0
2014-02-13,Winter's Tale,60000000.0,30800231.0
2014-02-14,About Last Night,12500000.0,49002684.0
2014-02-14,3 Days to Kill,28000000.0,52597999.0
2014-02-18,Pompeii,130000000.0,117831631.0
2014-02-26,The Grand Budapest Hotel,30000000.0,174600318.0
2014-02-27,Easy on the Eyes,2153912.0,4864560.0
2014-02-28,Son of God,22000000.0,67800064.0
2014-02-28,Repentance,5000000.0,1189612.0
2014-03-05,300: Rise of an Empire,110000000.0,337580051.0
2014-03-13,Need for Speed,66000000.0,203277636.0
2014-03-13,Veronica Mars,6000000.0,3485127.0
2014-03-14,Better Living Through Chemistry,5000000.0,75143.0
2014-03-14,Under the Skin,13300000.0,5380251.0
2014-03-14,Divergent,85000000.0,288747895.0
2014-03-15,The Signal,4000000.0,600896.0
2014-03-19,Rio 2,103000000.0,500188435.0
2014-03-20,Muppets Most Wanted,50000000.0,80383290.0
2014-03-20,Captain America: The Winter Soldier,170000000.0,714766572.0
2014-03-20,Noah,125000000.0,362637473.0
2014-03-21,God's Not Dead,17000000.0,29789000.0
2014-03-21,50 to 1,10000000.0,1064454.0
2014-03-25,Parts Per Billion,500000.0,15000000.0
2014-03-25,Moms' Night Out,5000000.0,10429707.0
2014-03-27,The Raid 2,4500000.0,2627209.0
2014-03-28,Sabotage,35000000.0,17508518.0
2014-04-01,The Quiet Ones,200000.0,17834867.0
2014-04-04,Afflicted,318000.0,121179.0
2014-04-10,Locke,2000000.0,4635300.0
2014-04-11,Draft Day,25000000.0,28831145.0
2014-04-11,Joe,4000000.0,2365467.0
2014-04-16,Heaven is for Real,12000000.0,101332962.0
2014-04-16,Transcendence,100000000.0,103039258.0
2014-04-16,The Amazing Spider-Man 2,200000000.0,705717432.0
2014-04-16,The Other Woman,40000000.0,196781193.0
2014-04-17,Black Rose,7000000.0,855450.0
2014-04-18,13 Sins,5000000.0,13809.0
2014-04-22,Brick Mansions,28000000.0,68896829.0
2014-04-30,Barbecue,6000000.0,14348529.0
2014-05-02,Decoding Annie Parker,2000000.0,48390.0
2014-05-02,Walk of Shame,15000000.0,59209.0
2014-05-08,Neighbors,18000000.0,268157400.0
2014-05-08,Chef,11000000.0,45967935.0
2014-05-09,Million Dollar Arm,25000000.0,38307627.0
2014-05-14,Godzilla,160000000.0,529076069.0
2014-05-15,X-Men: Days of Future Past,250000000.0,747862775.0
2014-05-16,The Fault in Our Stars,12000000.0,307166834.0
2014-05-18,The Rover,12250000.0,2295423.0
2014-05-18,The Homesman,16000000.0,3442853.0
2014-05-19,Foxcatcher,24000000.0,12096300.0
2014-05-21,Blended,40000000.0,123494610.0
2014-05-21,"Two Days, One Night",7000000.0,6860853.0
2014-05-22,The Salvation,10500000.0,42070000.0
2014-05-22,The Babadook,2000000.0,6676471.0
2014-05-22,Mommy,4900000.0,3494070.0
2014-05-23,Heropanti,4200000.0,10000000.0
2014-05-27,Edge of Tomorrow,178000000.0,370541256.0
2014-05-28,Maleficent,180000000.0,758539785.0
2014-05-30,Bangalore Days,7400000.0,1300000.0
2014-05-30,The Grand Seduction,12700000.0,3430018.0
2014-06-04,French Women,5000000.0,12058187.0
2014-06-05,22 Jump Street,50000000.0,188441614.0
2014-06-05,Boyhood,4000000.0,44349000.0
2014-06-05,All at Once,750000.0,3.0
2014-06-05,Jersey Boys,40000000.0,67347013.0
2014-06-12,How to Train Your Dragon 2,145000000.0,609123048.0
2014-06-12,White God,2200000.0,282358.0
2014-06-14,Earth to Echo,13000000.0,45300000.0
2014-06-20,Think Like a Man Too,24000000.0,70181428.0
2014-06-25,Transformers: Age of Extinction,210000000.0,1091405097.0
2014-06-26,Dawn of the Planet of the Apes,170000000.0,710644566.0
2014-06-27,Mrs. Brown's Boys D'Movie,5900000.0,23000000.0
2014-07-02,Tammy,20000000.0,100525432.0
2014-07-14,Lucy,40000000.0,126546825.0
2014-07-16,Step Up All In,45000000.0,86165646.0
2014-07-17,The Purge: Anarchy,9000000.0,108782847.0
2014-07-17,Sex Tape,40000000.0,126069509.0
2014-07-17,Planes: Fire & Rescue,50000000.0,151165787.0
2014-07-19,Duniyadari,390000.0,3.0
2014-07-20,And So It Goes,18000000.0,25312387.0
2014-07-23,Hercules,100000000.0,243400000.0
2014-07-25,Kick,22000000.0,55000000.0
2014-07-25,A Most Wanted Man,15000000.0,31554855.0
2014-07-25,Magic in the Moonlight,16800000.0,51029361.0
2014-07-30,Guardians of the Galaxy,170000000.0,773328629.0
2014-07-30,The Admiral: Roaring Currents,9500000.0,112156811.0
2014-08-04,The Expendables 3,90000000.0,206172544.0
2014-08-06,The Hundred-Foot Journey,22000000.0,88880821.0
2014-08-06,Into the Storm,50000000.0,160602194.0
2014-08-07,Teenage Mutant Ninja Turtles,125000000.0,477200000.0
2014-08-08,Stand by Me Doraemon,35000000.0,83061158.0
2014-08-11,The Giver,25000000.0,66980456.0
2014-08-13,Let's Be Cops,17000000.0,136621271.0
2014-08-14,"As Above, So Below",5000000.0,40100000.0
2014-08-15,Life After Beth,2400000.0,88273.0
2014-08-20,Clouds of Sils Maria,6600000.0,1851517.0
2014-08-20,Sin City: A Dame to Kill For,65000000.0,39407616.0
2014-08-21,"Kidnapping, Caucasian Style",3500000.0,179000.0
2014-08-21,If I Stay,11000000.0,78874843.0
2014-08-22,The Prince,18000000.0,266586800.0
2014-08-22,When the Game Stands Tall,15000000.0,30127963.0
2014-08-27,The November Man,15000000.0,32556119.0
2014-08-27,Birdman,18000000.0,103215094.0
2014-08-28,Predestination,5500000.0,3000000.0
2014-08-29,Raja Natwarlal,5.0,4.0
2014-09-03,Before I Go to Sleep,22000000.0,15447154.0
2014-09-04,The Green Inferno,5000000.0,6833445.0
2014-09-05,Big Game,8500000.0,7500000.0
2014-09-05,5 Flights Up,6000000.0,1020921.0
2014-09-05,Mary Kom,224056.0,15536328.0
2014-09-06,Black or White,9000000.0,21571189.0
2014-09-07,Cake,7000000.0,2360281.0
2014-09-07,Miss Julie,5500000.0,5000000.0
2014-09-09,My Old Lady,5000000.0,7527232.0
2014-09-10,Gemma Bovery,9700000.0,154701.0
2014-09-10,The Boxtrolls,60000000.0,108255770.0
2014-09-10,This Is Where I Leave You,19800000.0,41296320.0
2014-09-10,Beyond the Lights,7000000.0,14618727.0
2014-09-10,No Good Deed,13200000.0,53830415.0
2014-09-10,The Maze Runner,34000000.0,348319861.0
2014-09-12,Dolphin Tale 2,36000000.0,52424533.0
2014-09-12,The Drop,12600000.0,19054534.0
2014-09-12,Honeymoon,1000000.0,9318.0
2014-09-12,Atlas Shrugged Part III: Who is John Galt?,5000000.0,846704.0
2014-09-17,The Guest,5000000.0,2367161.0
2014-09-18,A Walk Among the Tombstones,28000000.0,53181600.0
2014-09-19,Tusk,2800000.0,1826705.0
2014-09-24,The Equalizer,55000000.0,192330738.0
2014-09-25,Marshland,4000000.0,5169755.0
2014-10-01,The Book of Life,50000000.0,97437106.0
2014-10-01,Dracula Untold,70000000.0,215529201.0
2014-10-01,Gone Girl,61000000.0,369330363.0
2014-10-02,Annabelle,6500000.0,255273813.0
2014-10-03,Torrente 5: Operación Eurovegas,9272437.0,11672363.0
2014-10-03,Left Behind,16000000.0,19682924.0
2014-10-06,Na Maloom Afraad,884130.0,2259444.0
2014-10-08,The Judge,50000000.0,83719388.0
2014-10-08,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,100654149.0
2014-10-09,99 Homes,8000000.0,1411927.0
2014-10-09,Kill the Messenger,5000000.0,2450846.0
2014-10-09,St. Vincent,13000000.0,54837234.0
2014-10-10,Whiplash,3300000.0,13092000.0
2014-10-11,Escobar: Paradise Lost,17000000.0,3758328.0
2014-10-14,The Loft,14000000.0,10076790.0
2014-10-15,Samba,20000000.0,151530.0
2014-10-15,Fury,68000000.0,211817906.0
